row_type,criteria_summary_json,symbol,timestamp,rank,weight,reason,signal,score,selected,criteria_json,criteria_close,criteria_close_pos,criteria_close_vs_ma60,criteria_ma_20,criteria_ma_60,criteria_macd_histogram,criteria_net_flow,criteria_price_change_pct,criteria_rsi_14,criteria_selected_setup,criteria_sig_anchor,criteria_sig_explosive,criteria_summary_json,criteria_volume_ratio_20,criteria_volume_ratio_5
criteria_summary,"{""indicator"": ""qizhang_signal"", ""signal_formula"": ""sig_explosive | sig_anchor"", ""strategy"": ""qizhang_selection_strategy"", ""threshold_sig_anchor_close_pos_min"": 0.5, ""threshold_sig_anchor_close_vs_ma60_min"": -0.03, ""threshold_sig_anchor_macd_histogram_min"": 0.0, ""threshold_sig_anchor_rsi_14_min"": 45.0, ""threshold_sig_anchor_volume_ratio_20_min"": 1.7, ""threshold_sig_anchor_volume_ratio_5_min"": 3.0, ""threshold_sig_explosive_close_pos_min"": 0.6, ""threshold_sig_explosive_price_change_pct_min"": 0.05, ""threshold_sig_explosive_volume_ratio_20_min"": 1.7, ""threshold_sig_explosive_volume_ratio_5_min"": 1.45}",,,,,,,,,,,,,,,,,,,,,,"{""indicator"": ""qizhang_signal"", ""signal_formula"": ""sig_explosive | sig_anchor"", ""strategy"": ""qizhang_selection_strategy"", ""threshold_sig_anchor_close_pos_min"": 0.5, ""threshold_sig_anchor_close_vs_ma60_min"": -0.03, ""threshold_sig_anchor_macd_histogram_min"": 0.0, ""threshold_sig_anchor_rsi_14_min"": 45.0, ""threshold_sig_anchor_volume_ratio_20_min"": 1.7, ""threshold_sig_anchor_volume_ratio_5_min"": 3.0, ""threshold_sig_explosive_close_pos_min"": 0.6, ""threshold_sig_explosive_price_change_pct_min"": 0.05, ""threshold_sig_explosive_volume_ratio_20_min"": 1.7, ""threshold_sig_explosive_volume_ratio_5_min"": 1.45}",,
signal,,5274.TWO,2025-05-21,25,0.03333333333333333,buy,buy,1.0,True,"{""close"": 3860.322265625, ""close_pos"": 0.8636363636363631, ""close_vs_ma60"": 0.19966208452218925, ""ma_20"": 3291.9008666992186, ""ma_60"": 3217.8413533528646, ""macd_histogram"": 53.57055130286544, ""net_flow"": 1, ""price_change_pct"": 0.06258506894019833, ""rsi_14"": 78.19314603396131, ""selected_setup"": ""sig_explosive"", ""sig_anchor"": false, ""sig_explosive"": true, ""volume_ratio_20"": 1.8441429668518825, ""volume_ratio_5"": 2.139422889228261}",3860.322265625,0.8636363636363631,0.19966208452218925,3291.9008666992186,3217.8413533528646,53.57055130286544,1,0.06258506894019833,78.19314603396131,sig_explosive,False,True,,1.8441429668518825,2.139422889228261
signal,,5475.TWO,2025-05-21,26,0.03333333333333333,buy,buy,1.0,True,"{""close"": 12.850000381469727, ""close_pos"": 1.0, ""close_vs_ma60"": 0.05076663970847628, ""ma_20"": 11.3, ""ma_60"": 12.229166682561239, ""macd_histogram"": 0.18674758311312256, ""net_flow"": 1, ""price_change_pct"": 0.09829064879932004, ""rsi_14"": 83.05085184107588, ""selected_setup"": ""sig_explosive"", ""sig_anchor"": false, ""sig_explosive"": true, ""volume_ratio_20"": 8.66268830066671, ""volume_ratio_5"": 7.969745310523131}",12.850000381469727,1.0,0.05076663970847628,11.3,12.229166682561239,0.18674758311312256,1,0.09829064879932004,83.05085184107588,sig_explosive,False,True,,8.66268830066671,7.969745310523131
signal,,5487.TWO,2025-05-21,27,0.03333333333333333,buy,buy,1.0,True,"{""close"": 33.0, ""close_pos"": 1.0, ""close_vs_ma60"": 0.05131813077982539, ""ma_20"": 30.004999923706055, ""ma_60"": 31.389166641235352, ""macd_histogram"": 0.3230135659231553, ""net_flow"": 1, ""price_change_pct"": 0.10000000000000009, ""rsi_14"": 70.92199349066482, ""selected_setup"": ""sig_explosive"", ""sig_anchor"": false, ""sig_explosive"": true, ""volume_ratio_20"": 10.555162620881486, ""volume_ratio_5"": 11.262924667651403}",33.0,1.0,0.05131813077982539,30.004999923706055,31.389166641235352,0.3230135659231553,1,0.10000000000000009,70.92199349066482,sig_explosive,False,True,,10.555162620881486,11.262924667651403
signal,,6130.TWO,2025-05-21,28,0.03333333333333333,buy,buy,1.0,True,"{""close"": 38.650001525878906, ""close_pos"": 1.0, ""close_vs_ma60"": 0.2647941621911869, ""ma_20"": 33.56499977111817, ""ma_60"": 30.558333269755046, ""macd_histogram"": 0.46403525379563804, ""net_flow"": 1, ""price_change_pct"": 0.09957325314547005, ""rsi_14"": 73.18009645195029, ""selected_setup"": ""sig_explosive"", ""sig_anchor"": false, ""sig_explosive"": true, ""volume_ratio_20"": 9.351825872612718, ""volume_ratio_5"": 4.912077516843771}",38.650001525878906,1.0,0.2647941621911869,33.56499977111817,30.558333269755046,0.46403525379563804,1,0.09957325314547005,73.18009645195029,sig_explosive,False,True,,9.351825872612718,4.912077516843771
signal,,6169.TWO,2025-05-21,29,0.03333333333333333,buy,buy,1.0,True,"{""close"": 28.399999618530273, ""close_pos"": 1.0, ""close_vs_ma60"": 0.3473550972587345, ""ma_20"": 23.494999885559082, ""ma_60"": 21.078333155314127, ""macd_histogram"": 0.25885957545066796, ""net_flow"": 1, ""price_change_pct"": 0.09864600384642497, ""rsi_14"": 69.43128007068943, ""selected_setup"": ""sig_explosive"", ""sig_anchor"": false, ""sig_explosive"": true, ""volume_ratio_20"": 4.8576575252816685, ""volume_ratio_5"": 3.9662779443641036}",28.399999618530273,1.0,0.3473550972587345,23.494999885559082,21.078333155314127,0.25885957545066796,1,0.09864600384642497,69.43128007068943,sig_explosive,False,True,,4.8576575252816685,3.9662779443641036
signal,,6443.TW,2025-05-21,30,0.03333333333333333,buy,buy,1.0,True,"{""close"": 17.700000762939453, ""close_pos"": 1.0, ""close_vs_ma60"": 0.03242118129528193, ""ma_20"": 15.675000143051147, ""ma_60"": 17.144166628519695, ""macd_histogram"": 0.29054161492904634, ""net_flow"": 1, ""price_change_pct"": 0.0993789033266883, ""rsi_14"": 70.99999580383461, ""selected_setup"": ""sig_explosive"", ""sig_anchor"": false, ""sig_explosive"": true, ""volume_ratio_20"": 4.348327340191032, ""volume_ratio_5"": 3.218702955914053}",17.700000762939453,1.0,0.03242118129528193,15.675000143051147,17.144166628519695,0.29054161492904634,1,0.0993789033266883,70.99999580383461,sig_explosive,False,True,,4.348327340191032,3.218702955914053
signal,,6461.TWO,2025-05-21,,,buy,buy,1.0,False,"{""close"": 19.67020606994629, ""close_pos"": 0.7368416754957018, ""close_vs_ma60"": -0.06331780909604123, ""ma_20"": 18.139616203308105, ""ma_60"": 20.99987195332845, ""macd_histogram"": 0.3246571772623563, ""net_flow"": 1, ""price_change_pct"": 0.05540899446836223, ""rsi_14"": 73.56145146213856, ""selected_setup"": ""sig_explosive"", ""sig_anchor"": false, ""sig_explosive"": true, ""volume_ratio_20"": 7.600231229778945, ""volume_ratio_5"": 3.684073262990245}",19.67020606994629,0.7368416754957018,-0.06331780909604123,18.139616203308105,20.99987195332845,0.3246571772623563,1,0.05540899446836223,73.56145146213856,sig_explosive,False,True,,7.600231229778945,3.684073262990245
signal,,6477.TW,2025-05-21,,,buy,buy,0.9,False,"{""close"": 33.01142120361328, ""close_pos"": 0.5999991677024148, ""close_vs_ma60"": 0.03584832358601875, ""ma_20"": 30.29428939819336, ""ma_60"": 31.868971983591717, ""macd_histogram"": 0.4484532463228268, ""net_flow"": 1, ""price_change_pct"": 0.05205042793230885, ""rsi_14"": 69.84925352987962, ""selected_setup"": ""sig_anchor"", ""sig_anchor"": true, ""sig_explosive"": false, ""volume_ratio_20"": 3.992716803756675, ""volume_ratio_5"": 4.220945211951847}",33.01142120361328,0.5999991677024148,0.03584832358601875,30.29428939819336,31.868971983591717,0.4484532463228268,1,0.05205042793230885,69.84925352987962,sig_anchor,True,False,,3.992716803756675,4.220945211951847
signal,,6182.TWO,2025-05-21,,,buy,buy,1.0,False,"{""close"": 24.149999618530273, ""close_pos"": 0.9545452969133909, ""close_vs_ma60"": 0.08122223908597781, ""ma_20"": 20.817499828338622, ""ma_60"": 22.335833231608074, ""macd_histogram"": 0.4531077541318912, ""net_flow"": 1, ""price_change_pct"": 0.09523811583358932, ""rsi_14"": 84.61538712340452, ""selected_setup"": ""sig_explosive"", ""sig_anchor"": false, ""sig_explosive"": true, ""volume_ratio_20"": 11.470982265042908, ""volume_ratio_5"": 10.539292855217566}",24.149999618530273,0.9545452969133909,0.08122223908597781,20.817499828338622,22.335833231608074,0.4531077541318912,1,0.09523811583358932,84.61538712340452,sig_explosive,False,True,,11.470982265042908,10.539292855217566
signal,,6244.TWO,2025-05-21,,,buy,buy,1.0,False,"{""close"": 21.222930908203125, ""close_pos"": 1.0, ""close_vs_ma60"": 0.06979614450839322, ""ma_20"": 18.909484958648683, ""ma_60"": 19.83829444249471, ""macd_histogram"": 0.2935894475895699, ""net_flow"": 1, ""price_change_pct"": 0.09898472394435243, ""rsi_14"": 75.67565862034874, ""selected_setup"": ""sig_explosive"", ""sig_anchor"": false, ""sig_explosive"": true, ""volume_ratio_20"": 3.221886571818359, ""volume_ratio_5"": 2.4452027030268333}",21.222930908203125,1.0,0.06979614450839322,18.909484958648683,19.83829444249471,0.2935894475895699,1,0.09898472394435243,75.67565862034874,sig_explosive,False,True,,3.221886571818359,2.4452027030268333
signal,,6668.TW,2025-05-21,,,buy,buy,1.0,False,"{""close"": 42.5, ""close_pos"": 1.0, ""close_vs_ma60"": 0.0015710941598725547, ""ma_20"": 35.4, ""ma_60"": 42.433333237965904, ""macd_histogram"": 1.2360553584213183, ""net_flow"": 1, ""price_change_pct"": 0.09961185826974028, ""rsi_14"": 75.14792672350941, ""selected_setup"": ""sig_explosive"", ""sig_anchor"": false, ""sig_explosive"": true, ""volume_ratio_20"": 3.6359668256675364, ""volume_ratio_5"": 2.4778492812920874}",42.5,1.0,0.0015710941598725547,35.4,42.433333237965904,1.2360553584213183,1,0.09961185826974028,75.14792672350941,sig_explosive,False,True,,3.6359668256675364,2.4778492812920874
signal,,6810.TWO,2025-05-21,,,buy,buy,1.0,False,"{""close"": 30.700000762939453, ""close_pos"": 0.6574076657759819, ""close_vs_ma60"": 0.15688985645495812, ""ma_20"": 24.232500267028808, ""ma_60"": 26.536666901906333, ""macd_histogram"": 0.7773623922069761, ""net_flow"": 1, ""price_change_pct"": 0.10830324611448305, ""rsi_14"": 83.16831309215135, ""selected_setup"": ""sig_explosive"", ""sig_anchor"": false, ""sig_explosive"": true, ""volume_ratio_20"": 8.183349799940695, ""volume_ratio_5"": 3.81631625424166}",30.700000762939453,0.6574076657759819,0.15688985645495812,24.232500267028808,26.536666901906333,0.7773623922069761,1,0.10830324611448305,83.16831309215135,sig_explosive,False,True,,8.183349799940695,3.81631625424166
signal,,6818.TWO,2025-05-21,,,buy,buy,1.0,False,"{""close"": 59.61176681518555, ""close_pos"": 0.8076922888821609, ""close_vs_ma60"": 0.03605894726345782, ""ma_20"": 51.7536283493042, ""ma_60"": 57.537041664123535, ""macd_histogram"": 1.0314953887986884, ""net_flow"": 1, ""price_change_pct"": 0.08510641104961181, ""rsi_14"": 68.78307382635447, ""selected_setup"": ""sig_explosive"", ""sig_anchor"": false, ""sig_explosive"": true, ""volume_ratio_20"": 9.204107175968849, ""volume_ratio_5"": 8.986973367370956}",59.61176681518555,0.8076922888821609,0.03605894726345782,51.7536283493042,57.537041664123535,1.0314953887986884,1,0.08510641104961181,68.78307382635447,sig_explosive,False,True,,9.204107175968849,8.986973367370956
signal,,6834.TW,2025-05-21,,,buy,buy,1.0,False,"{""close"": 38.24767303466797, ""close_pos"": 1.0, ""close_vs_ma60"": 0.23215981760629423, ""ma_20"": 34.60749969482422, ""ma_60"": 31.04116242726644, ""macd_histogram"": 0.07634721743796802, ""net_flow"": 1, ""price_change_pct"": 0.09900988905219799, ""rsi_14"": 57.50707612046167, ""selected_setup"": ""sig_explosive"", ""sig_anchor"": false, ""sig_explosive"": true, ""volume_ratio_20"": 3.4011928640034585, ""volume_ratio_5"": 5.632942860143082}",38.24767303466797,1.0,0.23215981760629423,34.60749969482422,31.04116242726644,0.07634721743796802,1,0.09900988905219799,57.50707612046167,sig_explosive,False,True,,3.4011928640034585,5.632942860143082
signal,,6977.TWO,2025-05-21,,,buy,buy,1.0,False,"{""close"": 83.12169647216797, ""close_pos"": 0.8181818181818177, ""close_vs_ma60"": 0.20368849526953614, ""ma_20"": 70.99856681823731, ""ma_60"": 69.05582033793131, ""macd_histogram"": 1.1260595974231835, ""net_flow"": 1, ""price_change_pct"": 0.07008762401730784, ""rsi_14"": 76.16277464897014, ""selected_setup"": ""sig_explosive"", ""sig_anchor"": false, ""sig_explosive"": true, ""volume_ratio_20"": 3.709381772546452, ""volume_ratio_5"": 2.1400633136781546}",83.12169647216797,0.8181818181818177,0.20368849526953614,70.99856681823731,69.05582033793131,1.1260595974231835,1,0.07008762401730784,76.16277464897014,sig_explosive,False,True,,3.709381772546452,2.1400633136781546
signal,,7763.TWO,2025-05-21,,,buy,buy,1.0,False,"{""close"": 71.93584442138672, ""close_pos"": 1.0, ""close_vs_ma60"": 0.020079972867756757, ""ma_20"": 65.95739212036133, ""ma_60"": 70.51980857849121, ""macd_histogram"": 0.8423102846748582, ""net_flow"": 1, ""price_change_pct"": 0.07246384229662195, ""rsi_14"": 72.72727921348455, ""selected_setup"": ""sig_explosive"", ""sig_anchor"": false, ""sig_explosive"": true, ""volume_ratio_20"": 2.9397536257029424, ""volume_ratio_5"": 3.254395082930357}",71.93584442138672,1.0,0.020079972867756757,65.95739212036133,70.51980857849121,0.8423102846748582,1,0.07246384229662195,72.72727921348455,sig_explosive,False,True,,2.9397536257029424,3.254395082930357
signal,,8054.TWO,2025-05-21,,,buy,buy,1.0,False,"{""close"": 85.4000015258789, ""close_pos"": 0.8382355911095154, ""close_vs_ma60"": -0.008079040552424144, ""ma_20"": 75.30999984741212, ""ma_60"": 86.0955711364746, ""macd_histogram"": 1.8563486946674421, ""net_flow"": 1, ""price_change_pct"": 0.06086958417240873, ""rsi_14"": 70.34701241714463, ""selected_setup"": ""sig_explosive"", ""sig_anchor"": false, ""sig_explosive"": true, ""volume_ratio_20"": 2.752105897640925, ""volume_ratio_5"": 1.4665879997864153}",85.4000015258789,0.8382355911095154,-0.008079040552424144,75.30999984741212,86.0955711364746,1.8563486946674421,1,0.06086958417240873,70.34701241714463,sig_explosive,False,True,,2.752105897640925,1.4665879997864153
signal,,8121.TWO,2025-05-21,,,buy,buy,1.0,False,"{""close"": 21.299999237060547, ""close_pos"": 0.8749995529652708, ""close_vs_ma60"": -0.02057711032975862, ""ma_20"": 19.364999866485597, ""ma_60"": 21.74749994277954, ""macd_histogram"": 0.3348479724001341, ""net_flow"": 1, ""price_change_pct"": 0.06234414202318228, ""rsi_14"": 68.25395335656866, ""selected_setup"": ""sig_explosive"", ""sig_anchor"": false, ""sig_explosive"": true, ""volume_ratio_20"": 3.057332924079474, ""volume_ratio_5"": 3.5395604159588885}",21.299999237060547,0.8749995529652708,-0.02057711032975862,19.364999866485597,21.74749994277954,0.3348479724001341,1,0.06234414202318228,68.25395335656866,sig_explosive,False,True,,3.057332924079474,3.5395604159588885
signal,,8155.TWO,2025-05-21,,,buy,buy,1.0,False,"{""close"": 125.0467758178711, ""close_pos"": 0.7222222222222229, ""close_vs_ma60"": 0.02057955447600124, ""ma_20"": 117.09806671142579, ""ma_60"": 122.52526054382324, ""macd_histogram"": 0.9441176791620329, ""net_flow"": 1, ""price_change_pct"": 0.05737705235309987, ""rsi_14"": 62.74509561842631, ""selected_setup"": ""sig_explosive"", ""sig_anchor"": false, ""sig_explosive"": true, ""volume_ratio_20"": 2.1825614300980853, ""volume_ratio_5"": 1.956475361562499}",125.0467758178711,0.7222222222222229,0.02057955447600124,117.09806671142579,122.52526054382324,0.9441176791620329,1,0.05737705235309987,62.74509561842631,sig_explosive,False,True,,2.1825614300980853,1.956475361562499
signal,,8162.TW,2025-05-21,,,buy,buy,0.9,False,"{""close"": 34.29278564453125, ""close_pos"": 1.0, ""close_vs_ma60"": -0.02688503585243207, ""ma_20"": 33.51096801757812, ""ma_60"": 35.24022022883097, ""macd_histogram"": 0.17094754506411922, ""net_flow"": 1, ""price_change_pct"": 0.011494356338098477, ""rsi_14"": 54.83872393825198, ""selected_setup"": ""sig_anchor"", ""sig_anchor"": true, ""sig_explosive"": false, ""volume_ratio_20"": 2.5066691196762028, ""volume_ratio_5"": 3.6117231895823325}",34.29278564453125,1.0,-0.02688503585243207,33.51096801757812,35.24022022883097,0.17094754506411922,1,0.011494356338098477,54.83872393825198,sig_anchor,True,False,,2.5066691196762028,3.6117231895823325
