symbol,stock_name,timestamp,rank,weight,reason,signal,score,selected,criteria_check_sig_anchor_close_gt_ma_20,criteria_check_sig_anchor_close_pos,criteria_check_sig_anchor_close_vs_ma60,criteria_check_sig_anchor_macd_histogram,criteria_check_sig_anchor_net_flow,criteria_check_sig_anchor_rsi_14,criteria_check_sig_anchor_volume_ratio_20,criteria_check_sig_anchor_volume_ratio_5,criteria_check_sig_explosive_close_gt_ma_20,criteria_check_sig_explosive_close_pos,criteria_check_sig_explosive_net_flow,criteria_check_sig_explosive_price_change_pct,criteria_check_sig_explosive_volume_ratio_20,criteria_check_sig_explosive_volume_ratio_5,criteria_close,criteria_close_pos,criteria_close_vs_ma60,criteria_indicator,criteria_ma_20,criteria_ma_60,criteria_macd_histogram,criteria_net_flow,criteria_price_change_pct,criteria_rsi_14,criteria_selected_setup,criteria_sig_anchor,criteria_sig_explosive,criteria_signal_formula,criteria_strategy,criteria_threshold_sig_anchor_close_pos_min,criteria_threshold_sig_anchor_close_vs_ma60_min,criteria_threshold_sig_anchor_macd_histogram_min,criteria_threshold_sig_anchor_rsi_14_min,criteria_threshold_sig_anchor_volume_ratio_20_min,criteria_threshold_sig_anchor_volume_ratio_5_min,criteria_threshold_sig_explosive_close_pos_min,criteria_threshold_sig_explosive_price_change_pct_min,criteria_threshold_sig_explosive_volume_ratio_20_min,criteria_threshold_sig_explosive_volume_ratio_5_min,criteria_volume_ratio_20,criteria_volume_ratio_5
6214.TW,精誠,2026-03-20,,,buy,buy,0.9,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,114.0,1.0,-0.015260581629714887,qizhang_signal,111.425,115.76666666666667,0.5658472158454626,1,0.017857142857142794,50.94339622641509,sig_anchor,True,False,sig_explosive | sig_anchor,qizhang_selection_strategy,0.5,-0.03,0.0,45.0,1.7,3.0,0.6,0.05,1.7,1.45,2.086375290161769,3.134770654678127
6590.TWO,普鴻,2026-03-20,,,buy,buy,0.9,False,True,True,True,True,True,True,True,True,True,False,True,False,True,True,73.5999984741211,0.5555546136565931,0.003453897709669418,qizhang_signal,71.92000045776368,73.34666659037272,0.32011828352467725,1,0.004092706819554204,61.061943915188166,sig_anchor,True,False,sig_explosive | sig_anchor,qizhang_selection_strategy,0.5,-0.03,0.0,45.0,1.7,3.0,0.6,0.05,1.7,1.45,2.548665190048279,5.524574189488216
7578.TWO,利百景,2026-03-20,,,buy,buy,0.9,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,31.100000381469727,1.0,0.03620614266011746,qizhang_signal,29.85,30.01333335240682,0.14579146755326744,1,0.04362420059368466,56.98925260450475,sig_anchor,True,False,sig_explosive | sig_anchor,qizhang_selection_strategy,0.5,-0.03,0.0,45.0,1.7,3.0,0.6,0.05,1.7,1.45,5.09030753948142,5.2303882521155725
8345.TWO,超秦,2026-03-20,,,buy,buy,0.9,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,53.400001525878906,1.0,0.02204219538003671,qizhang_signal,52.81500015258789,52.24833354949951,0.055462689591719294,1,-0.0018691303574036588,51.85185839282611,sig_anchor,True,False,sig_explosive | sig_anchor,qizhang_selection_strategy,0.5,-0.03,0.0,45.0,1.7,3.0,0.6,0.05,1.7,1.45,2.17081802280647,3.034150778910662
8409.TWO,商之器,2026-03-20,,,buy,buy,0.9,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,20.850000381469727,0.7272730425374014,-0.009814774558518868,qizhang_signal,20.570000171661377,21.056666819254556,0.04048721875592226,1,0.03217819772179498,50.0,sig_anchor,True,False,sig_explosive | sig_anchor,qizhang_selection_strategy,0.5,-0.03,0.0,45.0,1.7,3.0,0.6,0.05,1.7,1.45,5.250461060601158,4.015500193010066
9941.TW,裕融,2026-03-20,,,buy,buy,0.9,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,79.0,1.0,-0.017046162436150647,qizhang_signal,75.33000030517579,80.37000007629395,0.6897650669290698,1,0.03674544834509219,63.2768183808798,sig_anchor,True,False,sig_explosive | sig_anchor,qizhang_selection_strategy,0.5,-0.03,0.0,45.0,1.7,3.0,0.6,0.05,1.7,1.45,2.768216748268501,3.972869963401468
1717.TW,長興,2026-03-20,1,0.03333333333333333,buy,buy,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,66.69999694824219,0.6071422002756117,0.17986963504059483,qizhang_signal,62.734999656677246,56.53166669209798,0.06676015602184249,1,0.06379579165279758,48.2315009206793,sig_explosive,False,True,sig_explosive | sig_anchor,qizhang_selection_strategy,0.5,-0.03,0.0,45.0,1.7,3.0,0.6,0.05,1.7,1.45,2.9719456534199185,3.57263700068737
1456.TW,怡華,2026-03-20,2,0.03333333333333333,buy,buy,1.0,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,14.449999809265137,1.0,0.09865043536782547,qizhang_signal,13.334999942779541,13.152499961853028,0.07352175256923209,1,0.09885933296172666,61.17647085222824,sig_explosive,False,True,sig_explosive | sig_anchor,qizhang_selection_strategy,0.5,-0.03,0.0,45.0,1.7,3.0,0.6,0.05,1.7,1.45,3.0855171998744773,2.6845551402661454
1471.TW,首利,2026-03-20,3,0.03333333333333333,buy,buy,1.0,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,13.949999809265137,1.0,0.2481732080310881,qizhang_signal,12.605000019073486,11.176333316167195,0.034304713095159756,1,0.09842519832859198,47.7987394223108,sig_explosive,False,True,sig_explosive | sig_anchor,qizhang_selection_strategy,0.5,-0.03,0.0,45.0,1.7,3.0,0.6,0.05,1.7,1.45,1.9793411063829494,2.1802061302465883
1595.TWO,川寶,2026-03-20,4,0.03333333333333333,buy,buy,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,43.599998474121094,0.7714276994977679,0.08938717879450042,qizhang_signal,40.7875,40.022500101725264,0.17440073819538465,1,0.07787386036510746,58.96415214547294,sig_explosive,False,True,sig_explosive | sig_anchor,qizhang_selection_strategy,0.5,-0.03,0.0,45.0,1.7,3.0,0.6,0.05,1.7,1.45,6.255438094629228,7.333819715580382
2007.TW,燁興,2026-03-20,5,0.03333333333333333,buy,buy,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,8.630000114440918,1.0,0.07704469195932306,qizhang_signal,8.148000025749207,8.01266667842865,0.016018477606133494,1,0.09936308525915316,53.78151580393274,sig_explosive,False,True,sig_explosive | sig_anchor,qizhang_selection_strategy,0.5,-0.03,0.0,45.0,1.7,3.0,0.6,0.05,1.7,1.45,8.381509736181085,6.867633965375103
2014.TW,中鴻,2026-03-20,6,0.03333333333333333,buy,buy,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,19.600000381469727,1.0,0.1438576253609296,qizhang_signal,17.84249973297119,17.134999974568686,0.0992777499870426,1,0.0980392135910928,60.99292008152092,sig_explosive,False,True,sig_explosive | sig_anchor,qizhang_selection_strategy,0.5,-0.03,0.0,45.0,1.7,3.0,0.6,0.05,1.7,1.45,3.4093711800298485,4.547135123674227
2017.TW,官田鋼,2026-03-20,7,0.03333333333333333,buy,buy,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,10.850000381469727,0.9333343505859375,0.20017702665207282,qizhang_signal,9.648999977111817,9.040333334604899,0.05991750549057501,1,0.09485373849961132,61.03896489933907,sig_explosive,False,True,sig_explosive | sig_anchor,qizhang_selection_strategy,0.5,-0.03,0.0,45.0,1.7,3.0,0.6,0.05,1.7,1.45,5.239407707873208,7.44336855652938
2022.TW,聚亨,2026-03-20,8,0.03333333333333333,buy,buy,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,9.819999694824219,0.8452379871117751,0.12674974932515148,qizhang_signal,9.04350004196167,8.715333374341329,0.04419247640221283,1,0.08508281633824266,61.8881019778074,sig_explosive,False,True,sig_explosive | sig_anchor,qizhang_selection_strategy,0.5,-0.03,0.0,45.0,1.7,3.0,0.6,0.05,1.7,1.45,7.158690533497947,7.340279718436108
2025.TW,千興,2026-03-20,9,0.03333333333333333,buy,buy,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,11.600000381469727,1.0,0.007483783281324152,qizhang_signal,11.319999980926514,11.51383334795634,0.0017702976182584207,1,0.09952608263049956,45.12195632544202,sig_explosive,False,True,sig_explosive | sig_anchor,qizhang_selection_strategy,0.5,-0.03,0.0,45.0,1.7,3.0,0.6,0.05,1.7,1.45,3.526256058406433,5.281498068720241
2028.TW,威致,2026-03-20,10,0.03333333333333333,buy,buy,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,19.25,0.8275862976146315,0.05827378086924462,qizhang_signal,18.287499618530273,18.189999930063884,0.04609079587119319,1,0.08450704225352124,51.72414473489495,sig_explosive,False,True,sig_explosive | sig_anchor,qizhang_selection_strategy,0.5,-0.03,0.0,45.0,1.7,3.0,0.6,0.05,1.7,1.45,14.722636319870103,13.321919088106139
2030.TW,彰源,2026-03-20,11,0.03333333333333333,buy,buy,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,16.549999237060547,0.8148147363230682,0.058522499571789455,qizhang_signal,15.837499952316284,15.634999958674113,0.015725327533804193,1,0.08169928305508378,53.999996185302734,sig_explosive,False,True,sig_explosive | sig_anchor,qizhang_selection_strategy,0.5,-0.03,0.0,45.0,1.7,3.0,0.6,0.05,1.7,1.45,7.296368751905554,9.505247117267233
2032.TW,新鋼,2026-03-20,12,0.03333333333333333,buy,buy,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,16.899999618530273,1.0,0.06832426968956451,qizhang_signal,15.73999981880188,15.819166612625121,0.0909531619497975,1,0.09740259981533406,56.52173913043478,sig_explosive,False,True,sig_explosive | sig_anchor,qizhang_selection_strategy,0.5,-0.03,0.0,45.0,1.7,3.0,0.6,0.05,1.7,1.45,6.140657884390716,9.33696623667676
2038.TW,海光,2026-03-20,13,0.03333333333333333,buy,buy,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,16.25,1.0,0.08399577657516777,qizhang_signal,15.047499990463256,14.990833314259847,0.07534922148656481,1,0.09797295882285662,62.365578166165626,sig_explosive,False,True,sig_explosive | sig_anchor,qizhang_selection_strategy,0.5,-0.03,0.0,45.0,1.7,3.0,0.6,0.05,1.7,1.45,6.355419421288411,9.029996057999991
2388.TW,威盛,2026-03-20,14,0.03333333333333333,buy,buy,1.0,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,55.29999923706055,1.0,0.06593846935621661,qizhang_signal,48.83249969482422,51.87916641235351,0.919656983136752,1,0.09940358003655891,61.264823981871594,sig_explosive,False,True,sig_explosive | sig_anchor,qizhang_selection_strategy,0.5,-0.03,0.0,45.0,1.7,3.0,0.6,0.05,1.7,1.45,2.852277785377139,2.8120750176416305
2405.TW,輔信,2026-03-20,15,0.03333333333333333,buy,buy,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,16.549999237060547,0.9696962866246934,-0.013510871577900763,qizhang_signal,15.434999942779541,16.77666662534078,0.15503126622871932,1,0.09602641185163252,55.04586738565002,sig_explosive,False,True,sig_explosive | sig_anchor,qizhang_selection_strategy,0.5,-0.03,0.0,45.0,1.7,3.0,0.6,0.05,1.7,1.45,6.7178004750813995,7.8701996016745275
2369.TW,菱生,2026-03-20,16,0.03333333333333333,buy,buy,1.0,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,35.75,1.0,0.3496507951629433,qizhang_signal,28.13499994277954,26.488333225250244,0.8349631977017284,1,0.10000000000000009,67.9586597183314,sig_explosive,False,True,sig_explosive | sig_anchor,qizhang_selection_strategy,0.5,-0.03,0.0,45.0,1.7,3.0,0.6,0.05,1.7,1.45,6.107619083939659,2.944041288688887
1805.TW,寶徠,2026-03-20,17,0.03333333333333333,buy,buy,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,11.699999809265137,1.0,0.011381631031773809,qizhang_signal,10.969999933242798,11.568333307902018,0.06756866301859232,1,0.09859157073657876,51.66665660010763,sig_explosive,False,True,sig_explosive | sig_anchor,qizhang_selection_strategy,0.5,-0.03,0.0,45.0,1.7,3.0,0.6,0.05,1.7,1.45,12.288052049893688,15.789693929963441
3050.TW,鈺德,2026-03-20,18,0.03333333333333333,buy,buy,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,14.5,1.0,0.06487148102815166,qizhang_signal,13.182499980926513,13.616666666666667,0.13145500306325913,1,0.09848486435752735,58.999996185302734,sig_explosive,False,True,sig_explosive | sig_anchor,qizhang_selection_strategy,0.5,-0.03,0.0,45.0,1.7,3.0,0.6,0.05,1.7,1.45,3.00155163856923,3.2347697976807477
3071.TWO,協禧,2026-03-20,19,0.03333333333333333,buy,buy,1.0,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,28.649999618530273,1.0,0.19674183902000641,qizhang_signal,24.747500038146974,23.93999999364217,0.37390981831732806,1,0.09980807898722643,63.08243340449087,sig_explosive,False,True,sig_explosive | sig_anchor,qizhang_selection_strategy,0.5,-0.03,0.0,45.0,1.7,3.0,0.6,0.05,1.7,1.45,3.802744776992077,2.1341666612589165
3211.TWO,順達,2026-03-20,20,0.03333333333333333,buy,buy,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,325.0,0.7857142857142857,0.05465264068795794,qizhang_signal,303.625,308.15833333333336,1.220407235418676,1,0.07084019769357486,54.33333333333332,sig_explosive,False,True,sig_explosive | sig_anchor,qizhang_selection_strategy,0.5,-0.03,0.0,45.0,1.7,3.0,0.6,0.05,1.7,1.45,2.555355277079422,4.336694479825155
3363.TWO,上詮,2026-03-20,21,0.03333333333333333,buy,buy,1.0,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,734.0,1.0,0.5277929053740058,qizhang_signal,595.6,480.43160654703775,7.739964072605716,1,0.0988023952095809,60.86065573770492,sig_explosive,False,True,sig_explosive | sig_anchor,qizhang_selection_strategy,0.5,-0.03,0.0,45.0,1.7,3.0,0.6,0.05,1.7,1.45,2.6472089169884,1.8677899776016056
3023.TW,信邦,2026-03-20,22,0.03333333333333333,buy,buy,1.0,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,270.0,1.0,0.24333243792931425,qizhang_signal,238.925,217.15833333333333,1.9976172042231388,1,0.09979633401221988,61.825726141078846,sig_explosive,False,True,sig_explosive | sig_anchor,qizhang_selection_strategy,0.5,-0.03,0.0,45.0,1.7,3.0,0.6,0.05,1.7,1.45,2.5571006950645465,2.52256465336924
3259.TWO,鑫創,2026-03-20,23,0.03333333333333333,buy,buy,1.0,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,18.299999237060547,1.0,-0.059206612255287894,qizhang_signal,16.964999866485595,19.451666514078777,0.23724834485197677,1,0.09909907845847288,64.77271347992169,sig_explosive,False,True,sig_explosive | sig_anchor,qizhang_selection_strategy,0.5,-0.03,0.0,45.0,1.7,3.0,0.6,0.05,1.7,1.45,3.121248947306704,10.235153879497183
3521.TWO,台鋼建設,2026-03-20,24,0.03333333333333333,buy,buy,1.0,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,15.050000190734863,1.0,0.023519422463006645,qizhang_signal,14.672500038146973,14.704166682561238,-0.041355187144606065,1,0.09854017520180824,50.79365367701933,sig_explosive,False,True,sig_explosive | sig_anchor,qizhang_selection_strategy,0.5,-0.03,0.0,45.0,1.7,3.0,0.6,0.05,1.7,1.45,1.8335134875864867,4.373787703774736
3485.TWO,敘豐,2026-03-20,25,0.03333333333333333,buy,buy,1.0,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,219.5,1.0,0.417729695981099,qizhang_signal,183.725,154.82499987284342,1.845661348071098,1,0.06295399515738498,64.321608040201,sig_explosive,False,True,sig_explosive | sig_anchor,qizhang_selection_strategy,0.5,-0.03,0.0,45.0,1.7,3.0,0.6,0.05,1.7,1.45,2.2151822366781646,1.650721514471826
3631.TWO,晟楠,2026-03-20,26,0.03333333333333333,buy,buy,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,30.5,0.875,0.1461856455899666,qizhang_signal,28.1,26.609999974568684,0.09147215218657982,1,0.06643355220936664,56.353590927340534,sig_explosive,False,True,sig_explosive | sig_anchor,qizhang_selection_strategy,0.5,-0.03,0.0,45.0,1.7,3.0,0.6,0.05,1.7,1.45,4.463747411333783,3.1600146237127373
3665.TW,貿聯-KY,2026-03-20,27,0.03333333333333333,buy,buy,1.0,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,1825.0,0.9130434782608695,0.23721823625783856,qizhang_signal,1581.0,1475.0833333333333,17.685911283284,1,0.061046511627907085,65.53398058252426,sig_explosive,False,True,sig_explosive | sig_anchor,qizhang_selection_strategy,0.5,-0.03,0.0,45.0,1.7,3.0,0.6,0.05,1.7,1.45,1.9692980202491768,2.4159003081251913
3717.TW,聯嘉投控,2026-03-20,28,0.03333333333333333,buy,buy,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,20.049999237060547,0.7999997820172992,0.1290473586899048,qizhang_signal,18.062499809265137,17.758333237965903,0.2039733791947203,1,0.06933329264322907,67.33331434462772,sig_explosive,False,True,sig_explosive | sig_anchor,qizhang_selection_strategy,0.5,-0.03,0.0,45.0,1.7,3.0,0.6,0.05,1.7,1.45,3.849862387543322,3.3474402621056467
3687.TWO,歐買尬,2026-03-20,29,0.03333333333333333,buy,buy,1.0,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,72.4000015258789,1.0,-0.06154808051140215,qizhang_signal,70.17999954223633,77.14833335876465,0.46349089484138695,1,0.07418397458166526,49.01960784313726,sig_explosive,False,True,sig_explosive | sig_anchor,qizhang_selection_strategy,0.5,-0.03,0.0,45.0,1.7,3.0,0.6,0.05,1.7,1.45,4.237928027754025,7.298163525519822
4766.TW,南寶,2026-03-20,30,0.03333333333333333,buy,buy,1.0,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,349.5,0.9705882352941176,0.09506775633828557,qizhang_signal,322.475,319.15833333333336,2.5923146210443573,1,0.0671755725190839,61.80904522613065,sig_explosive,False,True,sig_explosive | sig_anchor,qizhang_selection_strategy,0.5,-0.03,0.0,45.0,1.7,3.0,0.6,0.05,1.7,1.45,3.4715840818881234,2.990359677068357
4903.TWO,聯光通,2026-03-20,,,buy,buy,1.0,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,45.5,0.6923076923076923,0.08594045359455338,qizhang_signal,42.445000076293944,41.899166615804035,0.23285485433768482,1,0.06557375145273414,54.82954699392141,sig_explosive,False,True,sig_explosive | sig_anchor,qizhang_selection_strategy,0.5,-0.03,0.0,45.0,1.7,3.0,0.6,0.05,1.7,1.45,2.3220613609801535,3.5068506736067735
4968.TW,立積,2026-03-20,,,buy,buy,1.0,False,True,True,False,True,True,False,True,True,True,True,True,True,True,True,113.0,0.75,-0.06489207640852357,qizhang_signal,112.85,120.84166666666667,0.19996966591997456,1,0.07619047619047614,39.02439024390244,sig_explosive,False,True,sig_explosive | sig_anchor,qizhang_selection_strategy,0.5,-0.03,0.0,45.0,1.7,3.0,0.6,0.05,1.7,1.45,3.052153145338673,4.120118512859199
4991.TWO,環宇-KY,2026-03-20,,,buy,buy,1.0,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,427.0,1.0,0.652303822262263,qizhang_signal,336.275,258.42704849243165,4.371468927344242,1,0.0990990990990992,60.147601476014756,sig_explosive,False,True,sig_explosive | sig_anchor,qizhang_selection_strategy,0.5,-0.03,0.0,45.0,1.7,3.0,0.6,0.05,1.7,1.45,10.349987103923047,6.023662002216834
5297.TWO,廣化,2026-03-20,,,buy,buy,1.0,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,78.9000015258789,0.8181819382824878,1.550715302287872,qizhang_signal,37.86000022888184,30.932500171661378,4.247734167640624,1,0.315000025431315,86.34739025097598,sig_explosive,False,True,sig_explosive | sig_anchor,qizhang_selection_strategy,0.5,-0.03,0.0,45.0,1.7,3.0,0.6,0.05,1.7,1.45,3.323706764750183,1.4552673085703116
5344.TWO,立衛,2026-03-20,,,buy,buy,1.0,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,14.649999618530273,1.0,0.005490711713944663,qizhang_signal,14.084999895095825,14.56999994913737,0.03578027888371699,1,0.09737821722200035,53.84614900925777,sig_explosive,False,True,sig_explosive | sig_anchor,qizhang_selection_strategy,0.5,-0.03,0.0,45.0,1.7,3.0,0.6,0.05,1.7,1.45,9.62558592402454,9.323982236188854
5452.TWO,佶優,2026-03-20,,,buy,buy,1.0,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,39.45000076293945,0.9500007629394531,0.29702185940050163,qizhang_signal,32.99000015258789,30.415833377838133,0.5095594016043032,1,0.09583335452609587,62.56684388345062,sig_explosive,False,True,sig_explosive | sig_anchor,qizhang_selection_strategy,0.5,-0.03,0.0,45.0,1.7,3.0,0.6,0.05,1.7,1.45,6.092976767145974,4.365516894163362
5284.TW,jpp-KY,2026-03-20,,,buy,buy,1.0,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,289.0,0.8571428571428571,0.059060648628840084,qizhang_signal,267.4,272.8833333333333,2.381048200204794,1,0.05860805860805862,58.91472868217055,sig_explosive,False,True,sig_explosive | sig_anchor,qizhang_selection_strategy,0.5,-0.03,0.0,45.0,1.7,3.0,0.6,0.05,1.7,1.45,2.5343634515823643,3.7887239818517555
6163.TWO,華電網,2026-03-20,,,buy,buy,1.0,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,62.900001525878906,1.0,0.1027832858401061,qizhang_signal,53.564999198913576,57.037499872843426,1.328180333187758,1,0.09965036165930519,60.540546837996786,sig_explosive,False,True,sig_explosive | sig_anchor,qizhang_selection_strategy,0.5,-0.03,0.0,45.0,1.7,3.0,0.6,0.05,1.7,1.45,2.586702537821851,1.667476027666003
